,h,peak_num,t,tide_cyc
1602,1.1455202549999999,1,2012-08-01 00:00:00,1
1603,1.184520255,1,2012-09-18 15:00:00,1
1604,1.1435202549999999,1,2012-10-17 14:00:00,1
1605,1.221520255,1,2012-10-19 16:00:00,1
1606,3.4205202549999996,4,2012-10-30 01:00:00,5
1607,1.200520255,2,2012-11-08 08:00:00,2
1608,1.2465202549999999,1,2012-11-15 14:00:00,1
1609,1.222520255,1,2012-11-16 15:00:00,1
1610,1.215520255,1,2012-12-16 16:00:00,1
1611,1.181520255,1,2012-12-17 16:00:00,2
1612,1.336520255,1,2012-12-21 08:00:00,1
1613,1.214520255,1,2012-12-27 01:00:00,1
1614,1.416520255,1,2012-12-27 12:00:00,1
1615,1.160883628,1,2013-01-12 13:00:00,1
1616,1.190883628,1,2013-01-13 14:00:00,1
1617,1.220883628,2,2013-02-09 12:00:00,2
1618,1.380883628,1,2013-02-27 14:00:00,1
1619,1.316883628,1,2013-03-07 09:00:00,1
1620,1.371883628,3,2013-03-09 11:00:00,5
1621,1.1488836279999999,1,2013-04-12 15:00:00,1
1622,1.2038836279999998,1,2013-07-22 00:00:00,1
1623,1.281882628,1,2013-07-23 01:00:00,1
1624,1.222882628,1,2013-07-24 02:00:00,1
1625,1.145883628,1,2013-07-26 04:00:00,1
1626,1.2118836279999998,1,2013-10-07 15:00:00,1
1627,1.146882628,1,2013-10-09 16:00:00,1
1628,1.145883628,1,2013-11-04 13:00:00,1
1629,1.200883628,1,2013-12-03 13:00:00,1
1630,1.192882628,1,2013-12-04 14:00:00,1
1631,1.404723652,3,2014-01-03 15:00:00,3
1632,1.4567236519999998,1,2014-04-30 02:00:00,3
1633,1.154723652,1,2014-05-17 03:00:00,1
1634,1.134723652,1,2014-06-13 01:00:00,1
1635,1.159723652,1,2014-06-14 01:00:00,1
1636,1.157723652,1,2014-08-11 01:00:00,1
1637,1.271723652,1,2014-08-13 03:00:00,2
1638,1.250723652,3,2014-09-10 01:00:00,6
1639,1.166723652,1,2014-11-24 14:00:00,1
1640,1.194723652,1,2014-12-08 14:00:00,1
1641,1.323723652,1,2014-12-09 15:00:00,1
1642,1.315723652,1,2014-12-23 14:00:00,1
1643,1.234723652,1,2014-12-24 15:00:00,1
1644,1.2102470509999999,1,2015-01-27 07:00:00,1
1645,1.2752470509999998,2,2015-04-21 03:00:00,2
1646,1.1462470509999998,1,2015-09-27 00:00:00,1
1647,1.2062470509999998,1,2015-09-30 15:00:00,1
1648,1.199247051,1,2015-10-01 16:00:00,1
1649,1.3212470509999998,1,2015-10-02 17:00:00,5
1650,1.370247051,1,2015-10-28 14:00:00,3
1651,1.1902470509999998,1,2015-11-12 14:00:00,1
1652,1.169247051,1,2015-12-29 16:00:00,1
1653,1.1373617509999998,1,2016-01-09 13:00:00,1
1654,1.489361751,1,2016-01-10 13:00:00,1
1655,1.399360751,1,2016-01-23 13:00:00,3
1656,1.5473607509999998,3,2016-02-09 14:00:00,4
1657,1.261361751,1,2016-04-08 01:00:00,1
1658,1.138360751,1,2016-05-04 23:00:00,1
1659,1.392360751,3,2016-05-07 01:00:00,3
1660,1.2623617509999998,1,2016-05-08 02:00:00,1
1661,1.1873617509999999,1,2016-05-09 03:00:00,1
1662,1.151360751,1,2016-06-05 01:00:00,1
1663,1.2033617509999999,1,2016-06-06 02:00:00,1
1664,1.138360751,1,2016-09-29 00:00:00,1
1665,1.221360751,1,2016-09-30 00:00:00,3
1666,1.226361751,1,2016-10-18 15:00:00,1
1667,1.145360751,1,2016-11-15 13:00:00,1
1668,1.132360751,1,2016-12-14 13:00:00,1
1669,1.425164661,2,2017-01-24 11:00:00,2
1670,1.4341646609999998,1,2017-03-14 15:00:00,1
1671,1.350164661,1,2017-04-01 04:00:00,1
1672,1.241164661,1,2017-04-06 22:00:00,1
1673,1.260164661,1,2017-04-26 01:00:00,1
1674,1.1941646609999998,1,2017-04-27 01:00:00,1
1675,1.1561646609999998,1,2017-04-28 02:00:00,1
1676,1.393164661,3,2017-05-26 01:00:00,3
1677,1.258164661,1,2017-05-27 02:00:00,1
1678,1.246164661,1,2017-05-28 03:00:00,1
1679,1.2951646609999998,1,2017-05-29 04:00:00,1
1680,1.149164661,1,2017-05-30 05:00:00,1
1681,1.1641646609999998,1,2017-06-23 00:00:00,1
1682,1.1801646609999998,1,2017-06-24 00:00:00,1
1683,1.149164661,1,2017-06-25 02:00:00,1
1684,1.133164661,1,2017-07-23 00:00:00,1
1685,1.2971646609999998,3,2017-07-25 02:00:00,3
1686,1.145164661,1,2017-07-26 03:00:00,1
1687,1.2711646609999998,1,2017-09-20 01:00:00,2
1688,1.185164661,1,2017-09-22 15:00:00,1
1689,1.1381646609999998,1,2017-10-12 19:00:00,1
1690,1.240164661,1,2017-10-30 09:00:00,1
1691,1.3331646609999999,1,2017-11-05 14:00:00,1
1692,1.268164661,1,2017-11-06 15:00:00,1
1693,1.1421646609999998,1,2017-11-07 15:00:00,1
1694,1.286164661,1,2017-11-08 16:00:00,1
1695,1.147164661,1,2017-11-16 12:00:00,1
1696,1.2121646609999999,1,2017-12-03 12:00:00,1
1697,1.161164661,1,2017-12-04 13:00:00,1
1698,1.342164661,1,2017-12-05 14:00:00,1
1699,1.146838123,1,2018-01-04 15:00:00,1
1700,1.396838123,1,2018-01-30 12:00:00,1
1701,1.360838123,1,2018-03-02 13:00:00,1
1702,1.5468381230000001,2,2018-03-04 03:00:00,10
1703,1.227838123,1,2018-03-22 05:00:00,1
1704,1.380838123,1,2018-04-16 01:00:00,2
1705,1.2068381229999998,1,2018-05-19 04:00:00,1
1706,1.1518381229999999,1,2018-06-15 02:00:00,1
1707,1.154838123,1,2018-06-16 02:00:00,1
1708,1.241838123,1,2018-08-11 00:00:00,1
1709,1.249838123,1,2018-08-12 01:00:00,1
1710,1.1398381229999999,1,2018-08-13 02:00:00,1
1711,1.186838123,1,2018-08-14 03:00:00,1
1712,1.462838123,4,2018-09-10 14:00:00,6
1713,1.2588381229999999,2,2018-09-25 13:00:00,2
1714,1.223838123,1,2018-10-11 15:00:00,1
1715,1.1378381229999999,1,2018-10-12 15:00:00,1
1716,1.6798381230000001,1,2018-10-27 15:00:00,1
1717,1.1578381229999999,1,2018-11-06 12:00:00,1
1718,1.442838123,1,2018-11-16 08:00:00,1
1719,1.444838123,1,2018-11-25 15:00:00,1
1720,1.358838123,1,2018-11-26 15:00:00,2
1721,1.321838123,1,2018-12-21 12:00:00,3
1722,1.4071178069999999,1,2019-01-20 12:00:00,1
1723,1.215117807,1,2019-02-18 12:00:00,1
1724,1.314117807,1,2019-03-22 02:00:00,2
1725,1.227117807,1,2019-04-19 01:00:00,1
1726,1.140117807,1,2019-04-20 01:00:00,1
1727,1.171117807,1,2019-05-06 02:00:00,1
1728,1.131117807,1,2019-05-19 01:00:00,1
1729,1.176117807,1,2019-06-13 22:00:00,1
1730,1.190117807,1,2019-09-30 14:00:00,1
1731,1.160117807,1,2019-10-01 15:00:00,1
1732,1.200117807,1,2019-10-03 17:00:00,1
1733,1.3951178069999999,3,2019-10-12 00:00:00,4
1734,1.273117807,1,2019-10-17 02:00:00,1
1735,1.352117807,1,2019-10-27 12:00:00,1
1736,1.332117807,2,2019-10-29 14:00:00,2
1737,1.175117807,1,2019-10-30 15:00:00,1
1738,1.168117807,1,2019-10-31 16:00:00,1
1739,1.226117807,1,2019-11-18 18:00:00,1
1740,1.213117807,1,2019-11-24 11:00:00,1
